idx,regime,mover_spec,opp_spec,opp_class,phase,k_remaining,legal_n,final_margin_mover,result_mover,motifs,block_opp,block_mag,block_actual_took,avoid_feeding_opp,avoid_feeding_mag,avoid_feeding_actual_took,contest_merge_opp,contest_merge_mag,contest_merge_actual_took,farm_claim_opp,farm_claim_mag,farm_claim_actual_took
1800,rod1:rod1,rod1,rod1,strong,late_mid,28,34,-31,L,contest_merge,0,,,0,,,1,9.0,0,0,,
1805,rod1:rod1,rod1,rod1,strong,opening,66,12,-33,L,contest_merge,0,,,0,,,1,9.0,1,0,,
1803,rod1:rod1,rod1,rod1,strong,endgame,3,39,31,W,avoid_feeding,0,,,1,2.3,1,0,,,0,,
1806,rod1:rod1,rod1,rod1,strong,opening,62,10,-33,L,contest_merge,0,,,0,,,1,12.0,1,0,,
1807,rod1:rod1,rod1,rod1,strong,opening,58,4,-33,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1802,rod1:rod1,rod1,rod1,strong,pre_endgame,9,30,31,W,contest_merge,0,,,0,,,1,48.0,1,0,,
1809,rod1:rod1,rod1,rod1,strong,opening,56,26,-33,L,contest_merge,0,,,0,,,1,12.0,1,0,,
1808,rod1:rod1,rod1,rod1,strong,opening,57,5,33,W,farm_claim,0,,,0,,,0,,,1,9.0,1
1810,rod1:rod1,rod1,rod1,strong,opening,54,6,-33,L,farm_claim,0,,,0,,,0,,,1,6.0,1
1811,rod1:rod1,rod1,rod1,strong,opening,48,39,-33,L,contest_merge,0,,,0,,,1,12.0,1,0,,
1812,rod1:rod1,rod1,rod1,strong,midgame,44,32,-33,L,block|avoid_feeding,1,4.5,0,1,4.5,0,0,,,0,,
1814,rod1:rod1,rod1,rod1,strong,midgame,38,49,-33,L,contest_merge,0,,,0,,,1,18.0,1,0,,
1813,rod1:rod1,rod1,rod1,strong,midgame,40,52,-33,L,contest_merge,0,,,0,,,1,18.0,1,0,,
1815,rod1:rod1,rod1,rod1,strong,midgame,30,29,-33,L,avoid_feeding,0,,,1,2.0,1,0,,,0,,
1817,rod1:rod1,rod1,rod1,strong,late_mid,27,7,33,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1816,rod1:rod1,rod1,rod1,strong,late_mid,28,31,-33,L,avoid_feeding,0,,,1,3.0,0,0,,,0,,
1818,rod1:rod1,rod1,rod1,strong,late_mid,22,34,-33,L,avoid_feeding,0,,,1,3.6,0,0,,,0,,
1819,rod1:rod1,rod1,rod1,strong,late_mid,20,34,-33,L,avoid_feeding,0,,,1,3.6,0,0,,,0,,
1820,rod1:rod1,rod1,rod1,strong,late_mid,18,29,-33,L,avoid_feeding,0,,,1,2.6,1,0,,,0,,
1821,rod1:rod1,rod1,rod1,strong,pre_endgame,14,45,-33,L,block|avoid_feeding|contest_merge,1,4.0,0,1,4.0,0,1,27.0,1,0,,
1824,rod1:rod1,rod1,rod1,strong,endgame,4,25,-33,L,avoid_feeding,0,,,1,2.5,1,0,,,0,,
1823,rod1:rod1,rod1,rod1,strong,pre_endgame,8,4,-33,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1822,rod1:rod1,rod1,rod1,strong,pre_endgame,10,18,-33,L,block|avoid_feeding,1,2.0,0,1,2.0,0,0,,,0,,
1826,rod1:rod1,rod1,rod1,strong,midgame,44,3,-9,L,farm_claim,0,,,0,,,0,,,1,6.0,1
1828,rod1:rod1,rod1,rod1,strong,midgame,41,14,9,W,avoid_feeding,0,,,1,2.3,1,0,,,0,,
1827,rod1:rod1,rod1,rod1,strong,midgame,43,13,9,W,avoid_feeding,0,,,1,2.8,1,0,,,0,,
1829,rod1:rod1,rod1,rod1,strong,midgame,40,40,-9,L,contest_merge,0,,,0,,,1,15.0,0,0,,
1830,rod1:rod1,rod1,rod1,strong,midgame,39,28,9,W,avoid_feeding,0,,,1,2.3,1,0,,,0,,
1831,rod1:rod1,rod1,rod1,strong,midgame,39,3,9,W,farm_claim,0,,,0,,,0,,,1,6.0,1
1825,rod1:rod1,rod1,rod1,strong,endgame,2,45,-33,L,avoid_feeding|contest_merge,0,,,1,2.5,1,1,30.0,1,0,,
1835,rod1:rod1,rod1,rod1,strong,late_mid,17,42,9,W,block|avoid_feeding,1,3.5,1,1,3.5,1,0,,,0,,
1834,rod1:rod1,rod1,rod1,strong,late_mid,23,14,9,W,block|avoid_feeding,1,6.1,0,1,6.1,0,0,,,0,,
1832,rod1:rod1,rod1,rod1,strong,midgame,29,30,9,W,block|avoid_feeding,1,5.0,0,1,5.0,0,0,,,0,,
1833,rod1:rod1,rod1,rod1,strong,late_mid,27,30,9,W,block|avoid_feeding,1,2.6,0,1,2.6,0,0,,,0,,
1836,rod1:rod1,rod1,rod1,strong,late_mid,15,56,9,W,avoid_feeding,0,,,1,4.1,1,0,,,0,,
1839,rod1:rod1,rod1,rod1,strong,pre_endgame,8,49,-9,L,contest_merge,0,,,0,,,1,30.0,1,0,,
1837,rod1:rod1,rod1,rod1,strong,pre_endgame,13,35,9,W,block|avoid_feeding,1,6.5,0,1,6.5,0,0,,,0,,
1838,rod1:rod1,rod1,rod1,strong,pre_endgame,10,38,-9,L,contest_merge,0,,,0,,,1,30.0,0,0,,
1842,rod1:rod1,rod1,rod1,strong,opening,57,15,14,W,contest_merge,0,,,0,,,1,15.0,1,0,,
1840,rod1:rod1,rod1,rod1,strong,endgame,6,59,-9,L,avoid_feeding,0,,,1,3.1,1,0,,,0,,
1843,rod1:rod1,rod1,rod1,strong,opening,55,6,14,W,farm_claim,0,,,0,,,0,,,1,6.0,1
1844,rod1:rod1,rod1,rod1,strong,opening,52,30,-14,L,contest_merge,0,,,0,,,1,21.0,1,0,,
1845,rod1:rod1,rod1,rod1,strong,opening,52,3,-14,L,farm_claim,0,,,0,,,0,,,1,6.0,1
1847,rod1:rod1,rod1,rod1,strong,opening,49,27,14,W,contest_merge,0,,,0,,,1,18.0,1,0,,
1846,rod1:rod1,rod1,rod1,strong,opening,51,18,14,W,contest_merge,0,,,0,,,1,18.0,1,0,,
1849,rod1:rod1,rod1,rod1,strong,midgame,45,7,14,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1848,rod1:rod1,rod1,rod1,strong,midgame,46,35,-14,L,contest_merge,0,,,0,,,1,24.0,1,0,,
1841,rod1:rod1,rod1,rod1,strong,endgame,3,62,9,W,contest_merge,0,,,0,,,1,36.0,1,0,,
1850,rod1:rod1,rod1,rod1,strong,midgame,44,2,-14,L,farm_claim,0,,,0,,,0,,,1,6.0,1
1851,rod1:rod1,rod1,rod1,strong,midgame,37,30,14,W,contest_merge,0,,,0,,,1,36.0,1,0,,
1852,rod1:rod1,rod1,rod1,strong,midgame,35,36,14,W,contest_merge,0,,,0,,,1,33.0,1,0,,
1853,rod1:rod1,rod1,rod1,strong,midgame,31,5,14,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1854,rod1:rod1,rod1,rod1,strong,late_mid,25,36,14,W,contest_merge,0,,,0,,,1,39.0,1,0,,
1856,rod1:rod1,rod1,rod1,strong,late_mid,19,35,14,W,avoid_feeding,0,,,1,3.0,0,0,,,0,,
1863,rod1:rod1,rod1,rod1,strong,opening,68,12,-8,L,contest_merge,0,,,0,,,1,6.0,0,0,,
1855,rod1:rod1,rod1,rod1,strong,late_mid,24,35,-14,L,avoid_feeding,0,,,1,2.5,0,0,,,0,,
1862,rod1:rod1,rod1,rod1,strong,opening,69,3,8,W,farm_claim,0,,,0,,,0,,,1,6.0,1
1857,rod1:rod1,rod1,rod1,strong,pre_endgame,14,46,-14,L,avoid_feeding,0,,,1,3.5,0,0,,,0,,
1858,rod1:rod1,rod1,rod1,strong,pre_endgame,13,39,14,W,avoid_feeding,0,,,1,3.0,0,0,,,0,,
1864,rod1:rod1,rod1,rod1,strong,opening,67,10,8,W,contest_merge,0,,,0,,,1,6.0,0,0,,
1860,rod1:rod1,rod1,rod1,strong,endgame,4,32,-14,L,block|avoid_feeding,1,2.1,0,1,2.1,0,0,,,0,,
1865,rod1:rod1,rod1,rod1,strong,opening,63,12,8,W,contest_merge,0,,,0,,,1,9.0,0,0,,
1859,rod1:rod1,rod1,rod1,strong,pre_endgame,9,31,14,W,avoid_feeding,0,,,1,4.2,0,0,,,0,,
1866,rod1:rod1,rod1,rod1,strong,opening,62,16,-8,L,contest_merge,0,,,0,,,1,6.0,0,0,,
1867,rod1:rod1,rod1,rod1,strong,opening,61,20,8,W,contest_merge,0,,,0,,,1,9.0,0,0,,
1868,rod1:rod1,rod1,rod1,strong,opening,59,28,8,W,contest_merge,0,,,0,,,1,6.0,1,0,,
1869,rod1:rod1,rod1,rod1,strong,opening,54,4,-8,L,farm_claim,0,,,0,,,0,,,1,9.0,1
1871,rod1:rod1,rod1,rod1,strong,midgame,44,5,-8,L,farm_claim,0,,,0,,,0,,,1,9.0,1
1870,rod1:rod1,rod1,rod1,strong,opening,52,4,-8,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1872,rod1:rod1,rod1,rod1,strong,midgame,32,34,-8,L,avoid_feeding,0,,,1,2.0,1,0,,,0,,
1873,rod1:rod1,rod1,rod1,strong,midgame,31,29,8,W,avoid_feeding,0,,,1,2.0,1,0,,,0,,
1874,rod1:rod1,rod1,rod1,strong,midgame,30,30,-8,L,avoid_feeding,0,,,1,2.3,1,0,,,0,,
1876,rod1:rod1,rod1,rod1,strong,late_mid,28,33,-8,L,avoid_feeding,0,,,1,3.5,0,0,,,0,,
1878,rod1:rod1,rod1,rod1,strong,late_mid,15,27,8,W,avoid_feeding,0,,,1,2.3,1,0,,,0,,
1875,rod1:rod1,rod1,rod1,strong,midgame,29,25,8,W,avoid_feeding,0,,,1,2.0,1,0,,,0,,
1877,rod1:rod1,rod1,rod1,strong,late_mid,21,45,8,W,avoid_feeding|contest_merge,0,,,1,3.8,0,1,18.0,1,0,,
1879,rod1:rod1,rod1,rod1,strong,pre_endgame,13,34,8,W,contest_merge,0,,,0,,,1,18.0,1,0,,
1881,rod1:rod1,rod1,rod1,strong,pre_endgame,9,43,8,W,avoid_feeding,0,,,1,3.5,0,0,,,0,,
1880,rod1:rod1,rod1,rod1,strong,pre_endgame,11,39,8,W,avoid_feeding,0,,,1,3.5,0,0,,,0,,
1883,rod1:rod1,rod1,rod1,strong,opening,72,4,39,W,farm_claim,0,,,0,,,0,,,1,6.0,1
1882,rod1:rod1,rod1,rod1,strong,endgame,5,3,8,W,farm_claim,0,,,0,,,0,,,1,9.0,0
1884,rod1:rod1,rod1,rod1,strong,opening,69,6,-39,L,farm_claim,0,,,0,,,0,,,1,6.0,1
1885,rod1:rod1,rod1,rod1,strong,opening,68,9,39,W,contest_merge,0,,,0,,,1,12.0,0,0,,
1886,rod1:rod1,rod1,rod1,strong,opening,67,14,-39,L,avoid_feeding,0,,,1,2.4,0,0,,,0,,
1887,rod1:rod1,rod1,rod1,strong,opening,65,12,-39,L,avoid_feeding|contest_merge,0,,,1,2.4,1,1,18.0,0,0,,
1861,rod1:rod1,rod1,rod1,strong,endgame,2,46,-14,L,block|avoid_feeding,1,3.5,0,1,3.5,0,0,,,0,,
1889,rod1:rod1,rod1,rod1,strong,opening,64,19,39,W,contest_merge,0,,,0,,,1,12.0,0,0,,
1888,rod1:rod1,rod1,rod1,strong,opening,65,2,-39,L,farm_claim,0,,,0,,,0,,,1,6.0,1
1890,rod1:rod1,rod1,rod1,strong,opening,63,4,-39,L,farm_claim,0,,,0,,,0,,,1,9.0,1
1891,rod1:rod1,rod1,rod1,strong,midgame,44,4,39,W,farm_claim,0,,,0,,,0,,,1,6.0,1
1892,rod1:rod1,rod1,rod1,strong,midgame,41,25,-39,L,contest_merge,0,,,0,,,1,24.0,0,0,,
1893,rod1:rod1,rod1,rod1,strong,midgame,39,32,-39,L,contest_merge,0,,,0,,,1,21.0,0,0,,
1894,rod1:rod1,rod1,rod1,strong,midgame,31,28,-39,L,block|avoid_feeding|contest_merge,1,3.0,0,1,3.0,0,1,27.0,0,0,,
1900,rod1:rod1,rod1,rod1,strong,opening,72,4,-5,L,farm_claim,0,,,0,,,0,,,1,6.0,1
1895,rod1:rod1,rod1,rod1,strong,midgame,29,23,-39,L,block|avoid_feeding,1,3.0,0,1,3.0,0,0,,,0,,
1896,rod1:rod1,rod1,rod1,strong,late_mid,19,52,-39,L,contest_merge,0,,,0,,,1,24.0,0,0,,
1901,rod1:rod1,rod1,rod1,strong,opening,68,7,-5,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1902,rod1:rod1,rod1,rod1,strong,opening,64,22,-5,L,avoid_feeding,0,,,1,2.5,0,0,,,0,,
1897,rod1:rod1,rod1,rod1,strong,late_mid,18,43,39,W,contest_merge,0,,,0,,,1,27.0,1,0,,
1903,rod1:rod1,rod1,rod1,strong,opening,64,4,-5,L,farm_claim,0,,,0,,,0,,,1,9.0,0
1898,rod1:rod1,rod1,rod1,strong,endgame,5,29,-39,L,avoid_feeding,0,,,1,2.0,1,0,,,0,,
1904,rod1:rod1,rod1,rod1,strong,opening,62,4,-5,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1899,rod1:rod1,rod1,rod1,strong,endgame,3,54,-39,L,avoid_feeding,0,,,1,3.2,0,0,,,0,,
1905,rod1:rod1,rod1,rod1,strong,opening,59,17,5,W,avoid_feeding,0,,,1,3.5,0,0,,,0,,
1906,rod1:rod1,rod1,rod1,strong,opening,59,2,5,W,farm_claim,0,,,0,,,0,,,1,9.0,1
1907,rod1:rod1,rod1,rod1,strong,opening,56,3,-5,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1908,rod1:rod1,rod1,rod1,strong,opening,49,4,5,W,farm_claim,0,,,0,,,0,,,1,6.0,1
1909,rod1:rod1,rod1,rod1,strong,midgame,43,28,5,W,block|avoid_feeding,1,5.0,0,1,5.0,0,0,,,0,,
1911,rod1:rod1,rod1,rod1,strong,midgame,37,8,5,W,farm_claim,0,,,0,,,0,,,1,6.0,1
1910,rod1:rod1,rod1,rod1,strong,midgame,41,31,5,W,block|avoid_feeding,1,5.0,0,1,5.0,0,0,,,0,,
1912,rod1:rod1,rod1,rod1,strong,midgame,33,4,5,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1913,rod1:rod1,rod1,rod1,strong,midgame,29,31,5,W,block|avoid_feeding,1,5.0,0,1,5.0,0,0,,,0,,
1914,rod1:rod1,rod1,rod1,strong,late_mid,28,3,-5,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1915,rod1:rod1,rod1,rod1,strong,late_mid,22,5,-5,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1916,rod1:rod1,rod1,rod1,strong,endgame,6,28,-5,L,block|avoid_feeding,1,2.0,0,1,2.0,0,0,,,0,,
1917,rod1:rod1,rod1,rod1,strong,endgame,3,23,5,W,block|avoid_feeding,1,2.0,1,1,2.0,1,0,,,0,,
