[agree] carcassonne_ai.fair_agent -> /home/doctor/projects/carc-pinned-c72053a/src/carcassonne_ai/fair_agent.py
[agree] carcassonne_ai.mcts       -> /home/doctor/projects/carc-pinned-c72053a/src/carcassonne_ai/mcts.py
         s28000000433_p14_r3 19.147s agreeQ_all=False [1430/2694 1762/h]
         s28000000432_p46_r1 22.278s agreeQ_all=False [1431/2694 1763/h]
        s28000000431_p109_r1 31.063s agreeQ_all=False [1432/2694 1764/h]
        s28000000431_p109_r3 32.408s agreeQ_all=False [1433/2694 1761/h]
         s28000000434_p47_r2 21.172s agreeQ_all=True [1434/2694 1761/h]
         s28000000434_p47_r1 21.983s agreeQ_all=True [1435/2694 1762/h]
          s28000000437_p9_r2 13.603s agreeQ_all=False [1436/2694 1761/h]
          s28000000437_p9_r1 14.739s agreeQ_all=True [1437/2694 1762/h]
         s28000000433_p74_r3 27.904s agreeQ_all=True [1438/2694 1763/h]
          s28000000437_p9_r3 14.706s agreeQ_all=False [1439/2694 1764/h]
         s28000000436_p26_r2 19.341s agreeQ_all=False [1440/2694 1763/h]
        s28000000423_p140_r2 102.662s agreeQ_all=False [1441/2694 1764/h]
         s28000000433_p74_r2 32.91s agreeQ_all=True [1442/2694 1765/h]
        s28000000436_p116_r3 23.814s agreeQ_all=False [1443/2694 1764/h]
        s28000000435_p103_r1 33.469s agreeQ_all=True [1444/2694 1765/h]
        s28000000435_p103_r2 34.276s agreeQ_all=False [1445/2694 1766/h]
        s28000000435_p103_r3 38.841s agreeQ_all=True [1446/2694 1764/h]
         s28000000438_p50_r1 20.241s agreeQ_all=False [1447/2694 1765/h]
         s28000000439_p79_r2 18.523s agreeQ_all=False [1448/2694 1764/h]
         s28000000439_p69_r3 23.11s agreeQ_all=True [1449/2694 1763/h]
         s28000000439_p79_r3 23.132s agreeQ_all=False [1450/2694 1763/h]
        s28000000437_p103_r3 29.236s agreeQ_all=True [1451/2694 1765/h]
         s28000000439_p69_r2 26.474s agreeQ_all=True [1452/2694 1765/h]
        s28000000437_p103_r2 34.946s agreeQ_all=True [1453/2694 1765/h]
         s28000000441_p59_r1 23.742s agreeQ_all=False [1454/2694 1762/h]
        s28000000441_p120_r1 19.098s agreeQ_all=False [1455/2694 1763/h]
         s28000000442_p16_r2 16.537s agreeQ_all=True [1456/2694 1764/h]
         s28000000442_p24_r2 17.863s agreeQ_all=False [1457/2694 1762/h]
        s28000000441_p120_r2 28.367s agreeQ_all=False [1458/2694 1761/h]
         s28000000443_p38_r2 20.628s agreeQ_all=True [1459/2694 1762/h]
         s28000000443_p38_r3 20.918s agreeQ_all=True [1460/2694 1763/h]
         s28000000443_p54_r1 19.58s agreeQ_all=True [1461/2694 1764/h]
         s28000000443_p54_r2 21.572s agreeQ_all=False [1462/2694 1763/h]
        s28000000440_p143_r2 45.652s agreeQ_all=True [1463/2694 1761/h]
        s28000000440_p143_r3 45.606s agreeQ_all=True [1464/2694 1762/h]
         s28000000447_p17_r3 13.429s agreeQ_all=True [1465/2694 1762/h]
        s28000000447_p106_r1 14.312s agreeQ_all=False [1466/2694 1762/h]
         s28000000445_p31_r2 18.485s agreeQ_all=True [1467/2694 1763/h]
        s28000000447_p106_r3 15.047s agreeQ_all=False [1468/2694 1763/h]
        s28000000447_p106_r2 16.919s agreeQ_all=True [1469/2694 1764/h]
        s28000000444_p141_r1 35.858s agreeQ_all=False [1470/2694 1760/h]
        s28000000435_p139_r1 92.654s agreeQ_all=True [1471/2694 1761/h]
         s28000000448_p79_r3 21.203s agreeQ_all=True [1472/2694 1763/h]
        s28000000444_p141_r2 36.406s agreeQ_all=False [1473/2694 1764/h]
         s28000000449_p40_r2 16.416s agreeQ_all=False [1474/2694 1765/h]
        s28000000444_p141_r3 35.648s agreeQ_all=False [1475/2694 1766/h]
        s28000000435_p139_r3 89.51s agreeQ_all=True [1476/2694 1766/h]
         s28000000449_p42_r1 17.687s agreeQ_all=True [1477/2694 1767/h]
        s28000000440_p137_r3 70.227s agreeQ_all=False [1478/2694 1767/h]
        s28000000440_p137_r1 73.554s agreeQ_all=True [1479/2694 1767/h]
        s28000000440_p137_r2 73.472s agreeQ_all=True [1480/2694 1768/h]
[agree] done=1480 elapsed=3014s
